,children,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,comp_primary,lum,HE,NEP,CE,CN,CJ,HN,HSE,JUP,SE,WJ,WN,WSE,I,II,III,IV,V,VI,...,:,+,0,1,2,3,4,5,6,7,8,9,A,B,C,E,F,G,K,N,M,RD,S,W,O,D,n,e
2391,0.0,19.263838,-41.109878,62.1891,84.98,-57.26,0.0,8.88,4.9110000000000005,0.7240000000000001,15.22219,-44.314842999999996,-40.889654,2.054e-05,1.906e-05,-1.301e-05,5.043261119953326,-0.7175027280377387,4.1199466573611113e-07,-2.77604313e-07,94373.0,0.9453660459579653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2392,0.0,18.593566,40.331398,149.925,-5.42,-5.94,0.0,7.68,1.801,0.08800000000000001,17.688689,-112.91275300000001,97.03260300000001,-3.46e-06,-3.37e-06,-3.29e-06,4.867784067077112,0.7039156860180951,-2.6276901486111112e-08,-2.8797932e-08,90862.0,16.58059075108917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,0.0,19.50039,-53.618615000000005,179.8561,3.88,-15.6,0.0,7.83,1.555,-0.032,40.835891,-98.558031,-144.799729,-1.07e-06,1.141e-05,-8.07e-06,5.105190293594245,-0.9358213777706724,1.8810770805555555e-08,-7.563093400000001e-08,95582.0,20.79696687103695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0.0,4.4390220000000005,4.543983,23.2558,628.69,-572.06,0.0,17.11,15.277000000000001,1.1,9.212398,21.27368,1.842427,-6.3e-05,3.287e-05,-6.429e-05,1.1621332937564142,0.079307465743,3.0479751282847224e-06,-2.77342514e-06,118305.0,6.748387308707573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2395,0.0,3.9295440000000004,56.919020999999994,163.3987,25.72,-30.94,0.0,6.92,0.8540000000000001,0.28600000000000003,46.010404,76.402529,136.911765,-6.86e-06,2.81e-05,-1.338e-05,1.028752146073188,0.99342432648817,1.246940786388889e-07,-1.50001352e-07,18337.0,39.66431879468582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,0.0,15.246119,21.334857999999997,925.9259,-11.67,-15.88,0.0,8.75,-1.083,1.383,-569.326121,-647.86276,336.86849700000005,-5.647e-05,1.51e-05,-6.639e-05,3.9914245029446302,0.37236351235139503,-5.657775652083333e-08,-7.6988412e-08,74390.0,236.15655239177184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2397,0.0,13.591949,-16.923958,55.8659,22.97,-20.27,-16.0,7.97,4.234,0.569,-48.871354,-21.635614999999998,-16.262647,1.829e-05,1.3e-06,-4.9e-07,3.5583638524148964,-0.2953787818776637,1.113617024236111e-07,-9.8271733e-08,66110.0,1.763599633897995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2398,0.0,18.036224,-69.340784,57.5374,38.88,-327.03,0.0,9.58,5.78,0.816,0.192572,-20.298792000000002,-53.837481000000004,1.003e-05,8.545e-05,-3.218e-05,4.721872516336142,-1.2102249900040662,1.8849555900000004e-07,-1.585486179e-06,88043.0,0.4246195639463126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2399,0.0,3.5189,-64.651803,884.9558,14.16,-4.72,0.0,8.34,-1.395,0.958,229.14851099999998,301.712077,-799.754682,-5.944e-05,2.217e-05,-8.67e-06,0.9212458966841502,-1.1283868372280437,6.864961716666667e-08,-2.2883205000000003e-08,16355.0,314.77483141013136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2400,0.0,2.497062,44.155857,100000.0,-3.47,3.5,0.0,8.21,-11.79,1.445,56952.523213,43631.634508999996,69661.255873,8.475e-05,-0.00205413,0.00121729,0.6537291827984463,0.7706650884741825,-1.6823034715277775e-08,1.6968478e-08,11588.0,4528975.799036213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2401,0.0,21.985638,-46.763123,28.8767,2.31,-146.57,0.0,11.87,9.567,1.653,17.093544,-9.954844,-21.037481,-1.275e-05,7.8e-06,-1.406e-05,5.755826528992965,-0.8161704726748462,1.119919602083333e-08,-7.105914109999999e-07,108178.0,0.012977767816857808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2402,0.0,10.995733,-7.576067999999999,348.4321,-34.31,5.47,0.0,8.74,1.0290000000000001,1.025,-333.521573,89.766242,-45.938109999999995,1.389e-05,5.628e-05,9.16e-06,2.8786762925287293,-0.132227333956055,-1.6633957379861115e-07,2.6519307999999996e-08,53582.0,33.75981048554255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2403,0.0,20.535101,22.014126,684.9315,-1.28,-5.51,0.0,7.72,-1.4580000000000002,-0.049,391.173007,-500.20120999999995,256.736417,8.8e-07,-8.02e-06,-1.696e-05,5.3760769717008685,0.3842189782592113,-6.205615111111112e-09,-2.6713232999999997e-08,100986.0,333.5799966620482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,0.0,4.561998,-2.452913,518.1347,-4.15,-3.61,0.0,8.81,0.23800000000000002,1.075,190.31160400000002,481.407641,-22.175297,9.55e-06,-4.19e-06,-9.06e-06,1.1943281739520322,-0.04281140114051375,-2.0119767743055563e-08,-1.7501773e-08,21210.0,69.95197810512134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2405,0.0,6.341474,-37.503687,282.4859,-7.19,-10.14,0.0,8.05,0.795,0.33,-20.007310999999998,223.205167,-171.980942,1.056e-05,-7.54e-06,-1.102e-05,1.6601939029915933,-0.6545628251509362,-3.4858103631944445e-08,-4.9160107e-08,30061.0,41.87935651179183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2406,0.0,12.280268,12.539161,282.4859,-1.08,0.64,-25.3,9.01,1.755,1.128,-275.005835,-20.214592,61.329577,2.527e-05,3.34e-06,-4.76e-06,3.214966741185107,0.21884965214956126,-5.23598775e-09,3.1028070000000002e-09,59697.0,17.298163592151013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2407,0.0,12.848428,41.259128999999994,657.8947,-44.08,-8.99,0.0,9.61,0.519,1.16,-482.41249400000004,-108.94979599999999,433.858921,-4.941e-05,0.00013296,-2.155e-05,3.3637105610736344,0.7201076466334462,-2.1370587038888892e-07,-4.3584749e-08,62504.0,54.00077590665926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2408,0.0,12.329005,47.729594,100000.0,-95.82,-7.09,0.0,10.86,-9.14,0.924,-67013.694592,-5786.301479,73997.861134,-0.00653011,0.04605979,-0.00231185,3.2277260652008986,0.8330385592337213,-4.645484687083333e-07,-3.4373288999999996e-08,59934.0,394457.30207527854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2409,0.0,13.125210999999998,-53.667368,100000.0,-7.38,-4.24,0.0,8.63,-11.37,0.01,-56695.09549199999,-17201.68171,-80559.098143,0.00054579,0.00390426,-0.00121779,3.4361722979315656,-0.936672276865875,-3.5779249625000005e-08,-2.0556099999999998e-08,63839.0,3076096.814740705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,0.0,1.597405,56.69916,49.2126,264.0,-215.1,0.0,9.38,5.92,0.9490000000000001,24.69085,10.973251,41.131858,1.362e-05,7.497e-05,-2.817e-05,0.4181995731960208,0.9895870262005224,1.2799081166666666e-06,-1.0428342259999998e-06,7427.0,0.3732501577957205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2411,0.0,0.866281,-27.62479,162.3377,27.85,-33.12,0.0,9.08,3.028,0.835,140.148561,32.340959999999995,-75.272651,-1.67e-05,1.864e-05,-2.309e-05,0.2267918194303378,-0.4821435419900375,1.3502061003472225e-07,-1.6057029e-07,4050.0,5.355499708401137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2412,0.0,16.119139999999998,62.722072999999995,121.6545,-22.87,-33.95,0.0,8.79,3.364,0.493,-26.35825,-49.131223999999996,108.125773,-2.03e-05,-9.31e-06,-9.18e-06,4.219980963827223,1.0947066958003648,-1.1087688874305556e-07,-1.6459424399999998e-07,78720.0,3.9300674134185316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2413,0.0,12.865394,7.904508,240.9639,51.47,-40.29,0.0,7.79,0.88,1.01,-232.575083,-53.612573,33.137953,7.2e-06,-6.004e-05,-4.662e-05,3.3681522454190116,0.13795969084997875,2.495336013819445e-07,-1.95331431e-07,62587.0,38.72576449216173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2414,0.0,15.592564999999999,17.655555,116.2791,-77.08,-13.25,-22.0,6.1,0.772,0.975,-65.302062,-89.513599,35.266690999999994,-2.38e-05,4.11e-05,-1.394e-05,4.082123848174131,0.308147567919145,-3.7369438497222217e-07,-6.4237812e-08,76104.0,42.77598314820376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2415,0.0,7.737054,-29.568070000000002,411.5226,-1.46,-2.47,0.0,9.43,1.358,1.104,-157.21946599999998,321.552406,-203.068806,3.68e-06,-9.1e-07,-4.29e-06,2.0255559380650516,-0.5160601797803487,-7.078279736111109e-09,-1.1974897e-08,37614.0,24.934461880978304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2416,0.0,11.260061,19.623814000000003,115.8749,-23.56,21.19,0.0,8.83,3.51,0.37799999999999995,-107.103177,21.011036999999998,38.915784,6.47e-06,1.222e-05,1.121e-05,2.947877091556598,0.3425001629051575,-1.1422210313888886e-07,1.0273201800000001e-07,54830.0,3.4355794789987457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2417,0.0,12.385983,-7.299125,320.5128,-24.56,3.26,0.0,6.96,-0.569,0.98,-316.29373,-32.070753,-40.720978,-4.49e-06,3.79e-05,5.02e-06,3.2426427811354004,-0.12739376370690625,-1.1907023994444444e-07,1.5804924999999998e-08,60222.0,147.09570767969763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2418,0.0,0.56943,15.196294,133.1558,-24.85,-8.7,0.0,9.31,3.688,0.693,127.07457,19.085403,34.903698,3.84e-06,-1.564e-05,-5.42e-06,0.14907636283325335,0.2652253609355875,-1.2047619961805557e-07,-4.217879e-08,2687.0,2.916083798521232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2419,0.0,1.5744129999999998,49.564103,267.3797,-9.31,-4.73,0.0,7.97,0.8340000000000001,0.13,158.897509,69.47408399999999,203.511271,9.11e-06,-9.19e-06,-3.98e-06,0.4121804480586555,0.8650567813477388,-4.513615365972221e-08,-2.2931687000000003e-08,7321.0,40.401733537300046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0.0,4.9466410000000005,-16.135082999999998,225.2252,0.68,-8.71,0.0,7.46,0.6970000000000001,0.063,58.910143999999995,208.17873500000002,-62.590736,-1.43e-06,-2.34e-06,-9.14e-06,1.295027632846414,-0.2816103204886213,3.296733027777778e-09,-4.2227270999999995e-08,22938.0,45.835291743818885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0.0,20.313859,-55.066941,126.5823,18.45,1.39,0.0,8.85,3.338,0.47,41.271569,-59.586114,-103.774907,9.71e-06,5.87e-06,4.9e-07,5.318155887671085,-0.9610994380345376,8.944812406249997e-08,6.73891e-09,99820.0,4.025316189742117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2422,0.0,16.679743,-67.86505799999999,100000.0,1.2,-7.71,0.0,10.75,-9.25,-0.13,-12765.665007,-35450.516803,-92629.901518,0.00172029,0.00306028,-0.00140828,4.366746441905437,-1.1844687040674224,5.817764166666666e-09,-3.7379133999999996e-08,81403.0,436515.83224016655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0.0,18.97439,-34.214662,202.0202,1.99,-4.66,0.0,7.19,0.6629999999999999,0.04,42.154909,-161.651823,-113.594951,1.24e-06,2.97e-06,-3.77e-06,4.967483709418182,-0.5971585076827737,9.647792243055556e-09,-2.2592317000000003e-08,92856.0,47.29334149186517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0.0,7.088371,7.209658999999999,265.252,-10.25,18.45,0.0,8.78,1.662,0.025,-73.97150500000001,252.544383,33.289253,1.349e-05,8.5e-07,2.354e-05,1.85573128018273,0.125832282671085,-4.9693402256944456e-08,8.944812400000002e-08,34093.0,18.84516741721554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,0.0,10.448395,19.512376,79.0514,-0.03,-36.69,0.0,7.7,3.21,0.635,-68.44807800000001,29.441696999999998,26.403995000000002,-4.31e-06,1.87e-06,-1.325e-05,2.7353833417273643,0.34055520756628377,-1.4544410416666682e-10,-1.77878139e-07,51002.0,4.528975799036207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2426,0.0,1.450361,-6.349019999999999,378.7879,45.14,-6.38,0.0,9.02,1.128,1.021,349.6508,139.534854,-41.888131,-3.193e-05,7.65e-05,-1.164e-05,0.3797036688928348,-0.11081129864723,2.188448954027777e-07,-3.0931112000000003e-08,6748.0,30.81768416611512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2427,0.0,13.168551,58.044996999999995,100000.0,6.34,-1.41,0.0,7.64,-12.36,1.348,-50467.902486,-15939.861756999999,84846.400194,0.00037263,-0.00310541,-0.00036176,3.4475186609503887,1.01307630718612,3.0737187347222214e-08,-6.835872e-09,64045.0,7655966.069112569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2428,0.0,20.417655,83.182807,201.2072,-13.83,3.83,0.0,6.73,0.212,0.943,14.127554,-19.257273,199.784652,-1.307e-05,-4.99e-06,4.4e-07,5.345329677314845,1.451813861473176,-6.704973202083332e-08,1.8568363e-08,100384.0,71.64732823911086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2429,0.0,19.632232000000002,18.59246,157.9779,10.41,-9.22,0.0,7.14,1.147,0.255,62.054021999999996,-136.26921000000002,50.368817,8.19e-06,1.26e-06,-6.69e-06,5.139706350604661,0.32449964287656624,5.046910414583334e-08,-4.4699820999999996e-08,96266.0,30.283076942657786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,0.0,4.6064,-30.832372999999997,181.8182,30.32,4.54,0.0,8.85,2.552,0.534,55.704772,145.845915,-93.186938,-2.423e-05,1.145e-05,3.44e-06,1.2059526932106943,-0.5381264224077663,1.4699550794444445e-07,2.2010541e-08,21396.0,8.302330159249538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2431,0.0,10.274469,28.682478999999997,33.1895,-62.33,-92.18,30.0,6.46,3.855,0.635,-26.196335,12.710646,15.929604000000001,-2.624e-05,2.388e-05,1.71e-06,2.689849645886788,0.5006036996140625,-3.021843670902777e-07,-4.4690125e-07,50174.0,2.500345361696431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2432,0.0,1.5341049999999998,-71.421846,63.4115,133.47,63.39,0.0,9.49,5.479,0.7390000000000001,18.595057,7.897836,-60.107124,9.6e-07,4.498e-05,6.21e-06,0.4016278689571701,-1.24654637792032,6.470808194375e-07,3.07323392e-07,7128.0,0.5602733947937967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,0.0,14.239253,-5.947717,42.8633,-306.24,83.58,-32.0,6.36,3.2,0.593,-35.513946000000004,-23.58539,-4.441504,-9.59e-06,7.002e-05,2.066e-05,3.7278275999326165,-0.1038072484363525,-1.4846934153333334e-06,4.0520727399999997e-07,69342.0,4.570881896148748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2434,0.0,19.265823,27.455925,277.0083,4.02,-4.48,-9.0,6.54,-0.672,-0.027000000000000003,79.975787,-232.433338,127.719108,3.35e-06,6.86e-06,-9.58e-06,5.043780611533212,0.479196281953045,1.9489509958333328e-08,-2.1719652000000003e-08,94384.0,161.73350557998498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,0.0,18.066909,22.681444,127.0648,40.66,63.43,0.0,9.79,4.27,0.9209999999999999,2.053531,-117.22000600000001,48.997107,2.478e-05,1.55e-05,3.605e-05,4.729905648845873,0.39586587377652377,1.9712524251388887e-07,3.0751731699999995e-07,88206.0,1.7060823890031236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2436,0.0,22.130304000000002,-38.755026,312.5,12.23,-8.9,0.0,8.9,1.426,1.423,215.08067599999998,-114.579252,-195.622462,1.26e-06,2.032e-05,-1.051e-05,5.79370012681124,-0.6764028035486488,5.929271313194445e-08,-4.314841700000001e-08,108893.0,23.420706947938253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2437,0.0,15.199363,-48.743687,77.7605,-98.31,-45.39,0.0,5.7,1.246,0.14400000000000002,-34.317781,-38.100815000000004,-58.45779,-1.893e-05,3.436e-05,-1.128e-05,3.9791839865721186,-0.8507378214981287,-4.766203293541667e-07,-2.2005692899999995e-07,74153.0,27.64394371220336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,0.0,2.583256,-42.1129,310.559,12.06,-20.03,0.0,7.03,-0.431,1.54,179.672989,144.196885,-208.258896,-2.714e-05,1.5e-06,-2.237e-05,0.6762948205996364,-0.735008766696575,5.8468529875000014e-08,-9.710818e-08,11985.0,129.53883889748883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2439,0.0,22.294328,-35.411527,168.0672,11.59,-57.6,0.0,10.21,4.083,0.516,123.545418,-59.153482,-97.385723,-2.045e-05,2.026e-05,-3.825e-05,5.836641390661674,-0.6180477314609499,5.618990557638888e-08,-2.7925268e-07,109721.0,2.0267491520989647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2440,0.0,1.390552,-14.206921,73.6377,88.77,14.81,0.0,8.16,3.824,0.6609999999999999,66.70721800000001,25.417374,-18.072494,-1.007e-05,3.007e-05,5.13e-06,0.36404561572966204,-0.2479575427420725,4.303691042291666e-07,7.180090600000001e-08,6483.0,2.5727642953467793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2441,0.0,18.959989,-0.526373,143.0615,-35.92,-42.8,22.0,7.66,1.882,1.155,35.576097999999995,-138.561406,-1.314283,-1.86e-05,-2.772e-05,-2.989e-05,4.963713522230601,-0.00918695062723125,-1.7414507405555555e-07,-2.07500255e-07,92785.0,15.388631498199539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2442,0.0,10.359482,46.15211,144.5087,4.93,-10.1,0.0,9.39,3.591,0.435,-91.016029,41.685306,104.216995,-6.08e-06,-1.02e-06,-4.9e-06,2.7121061021365014,0.8055062815459162,2.3901314451388888e-08,-4.8966181e-08,50589.0,3.1885996933863847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
