2932,Kepler-995,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-995'),NaN,,G,7,V,5206.0 K,0.8 R_s,,0.83 M_s,-0.07,"['KOI-1881', 'KIC 4035640', '2MASS J18582777+3907517', 'Gaia DR2 2100214788429438336']",,,13.066,,13.566,13.021,,,,,620.424 pc,NaN,284d36m56.556s,39d07m51.6753s,System('Kepler-995'),[Planet('Kepler-995 b')],[]
2134,Kepler-246,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-246'),NaN,,G,7,V,5206.0 K,0.831 R_s,,0.759 M_s,NaN,"['KOI-874', 'KIC 7134976', '2MASS J19455602+4239483', 'Gaia DR2 2077203728052488192']",,,13.15,,13.587,13.04,,,,,768.87 pc,NaN,296d29m00.2805s,42d39m48.3205s,System('Kepler-246'),"[Planet('Kepler-246 b'), Planet('Kepler-246 c')]",[]
2142,Kepler-253,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-253'),NaN,,G,7,V,5208.0 K,0.786 R_s,,0.808 M_s,NaN,"['KOI-921', 'KIC 8689373', '2MASS J19272207+4451291', 'Gaia DR2 2126576679217244160']",,,13.632,,14.055,13.53,,,,,919.62 pc,NaN,291d50m31.146s,44d51m29.2443s,System('Kepler-253'),"[Planet('Kepler-253 c'), Planet('Kepler-253 d'), Planet('Kepler-253 b')]",[]
2710,Kepler-790,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-790'),NaN,,G,7,V,5208.0 K,0.8 R_s,,0.84 M_s,-0.05,"['KOI-1207', 'KIC 3732821', '2MASS J19074010+3852199', 'Gaia DR2 2100369888287148416']",,,,,,,,,,,717.566 pc,NaN,286d55m01.6425s,38d52m19.969s,System('Kepler-790'),[Planet('Kepler-790 b')],[]
2066,Kepler-185,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-185'),NaN,,G,7,V,5208.0 K,0.806 R_s,,0.773 M_s,NaN,"['KOI-569', 'KIC 8008206', '2MASS J18495234+4353236', 'Gaia DR2 2105316247502568576']",,,12.587,,13.05,12.515,,,,,575.07 pc,NaN,282d28m05.1615s,43d53m23.6489s,System('Kepler-185'),"[Planet('Kepler-185 c'), Planet('Kepler-185 b')]",[]
2368,Kepler-478,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-478'),NaN,,G,7,V,5210.0 K,0.8 R_s,,0.85 M_s,-0.03,"['KOI-165', 'KIC 9527915', '2MASS J19295686+4611463', 'Gaia DR2 2128256492466658176']",,,,,,,,,,,,NaN,292d29m12.9195s,46d11m46.3456s,System('Kepler-478'),[Planet('Kepler-478 b')],[]
2003,Kepler-165,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-165'),NaN,,G,7,V,5211.0 K,0.77 R_s,,0.79 M_s,NaN,"['KOI-475', 'KIC 10577994', '2MASS J18424584+4748350', 'Gaia DR2 2119814820141727232']",,,12.926,,13.43,12.843,,,,,644.43 pc,NaN,280d41m27.6705s,47d48m35.0524s,System('Kepler-165'),"[Planet('Kepler-165 b'), Planet('Kepler-165 c')]",[]
1384,Kepler-1097,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1097'),NaN,,G,7,V,5211.0 K,0.79 R_s,,0.82 M_s,-0.11,"['KOI-2102', 'KIC 7008211', '2MASS J18462259+4235470', 'Gaia DR2 2104822188824798848']",,,,,,,,,,,734.862 pc,NaN,281d35m38.8875s,42d35m47.0628s,System('Kepler-1097'),[Planet('Kepler-1097 b')],[]
2251,Kepler-352,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-352'),NaN,,G,7,V,5212.0 K,0.781 R_s,,NaN,NaN,"['KOI-2029', 'KIC 9489524', '2MASS J19593516+4603071', 'Gaia DR2 2085281530744134272']",,,11.18,,11.61,11.132,,,,,279.58 pc,NaN,299d53m47.535s,46d03m07.162s,System('Kepler-352'),"[Planet('Kepler-352 c'), Planet('Kepler-352 b')]",[]
2472,Kepler-572,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-572'),NaN,,G,7,V,5212.0 K,0.79 R_s,,0.83 M_s,-0.1,"['KOI-484', 'KIC 12061222', '2MASS J19245305+5034526', 'Gaia DR2 2130168405747219072']",,,12.65,,13.114,12.558,,,,,512.085 pc,NaN,291d13m15.951s,50d34m52.6906s,System('Kepler-572'),[Planet('Kepler-572 b')],[]
1475,Kepler-1179,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1179'),NaN,,G,7,V,5212.0 K,0.81 R_s,,0.84 M_s,-0.03,"['KOI-2300', 'KIC 10583761', '2MASS J18562343+4748382', 'Gaia DR2 2131625808407771520']",,,,,,,,,,,420.239 pc,NaN,284d05m51.378s,47d48m38.139s,System('Kepler-1179'),[Planet('Kepler-1179 b')],[]
1095,K2-198,Flags(),System('K2-198'),NaN,,G,7,V,5212.9 K,0.76 R_s,,0.8 M_s,NaN,"['Gaia DR2 3628687065162340224', 'TYC 4964-1269-1']",,,9.313,,9.741,9.228,10.971,,,,110.91 pc,NaN,198d50m37.8255s,-6d27m53.6201s,System('K2-198'),"[Planet('K2-198 c'), Planet('K2-198 d'), Planet('K2-198 b')]",[]
2909,Kepler-973,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-973'),NaN,,G,7,V,5213.0 K,0.78 R_s,,0.86 M_s,-0.06,"['KOI-1841', 'KIC 11760231', '2MASS J19203966+4955259', 'Gaia DR2 2130024026126714880']",,,,,,,,,,,331.576 pc,NaN,290d09m55.0215s,49d55m25.9596s,System('Kepler-973'),[Planet('Kepler-973 b')],[]
1569,Kepler-1263,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1263'),NaN,,G,7,V,5213.0 K,0.8 R_s,,0.84 M_s,-0.03,"['KOI-2509', 'KIC 9880190', '2MASS J19055607+4645094', 'Gaia DR2 2130550520397270016']",,,13.219,,13.635,13.08,,,,,677.736 pc,NaN,286d29m01.0515s,46d45m09.4484s,System('Kepler-1263'),[Planet('Kepler-1263 b')],[]
2904,Kepler-969,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-969'),NaN,,G,7,V,5214.0 K,0.82 R_s,,0.92 M_s,0.22,"['KOI-1837', 'KIC 10657406', '2MASS J19132940+4756008', 'Gaia DR2 2130979570450326912']",,,11.976,,12.413,11.897,,,,,394.804 pc,NaN,288d22m20.952s,47d56m00.8084s,System('Kepler-969'),"[Planet('Kepler-969 b'), Planet('Kepler-969 c')]",[]
1943,Kepler-1600,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1600'),NaN,,G,7,V,5214.0 K,0.82 R_s,,0.86 M_s,0.07,"['KOI-4385', 'KIC 3645438', '2MASS J19253585+3847159', 'Gaia DR2 2052754540819149568']",,,13.903,,14.351,13.896,,,,,1061.12 pc,NaN,291d23m57.7545s,38d47m15.8612s,System('Kepler-1600'),[Planet('Kepler-1600 b')],[]
2044,Kepler-1699,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1699'),NaN,,G,7,V,5214.4 K,,,NaN,NaN,[],,,13.073,,13.449,12.996,,,,,,NaN,292d08m15s,48d55m02s,System('Kepler-1699'),[Planet('Kepler-1699 b')],[]
1355,Kepler-1071,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1071'),NaN,,G,7,V,5215.0 K,0.81 R_s,,0.86 M_s,0.01,"['KOI-2048', 'KIC 8956206', '2MASS J19321391+4514557', 'Gaia DR2 2126514556811478144']",,,13.97,,14.371,13.775,,,,,1072.5 pc,NaN,293d03m28.7805s,45d14m55.6384s,System('Kepler-1071'),[Planet('Kepler-1071 b')],[]
1600,Kepler-1291,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1291'),NaN,,G,7,V,5216.0 K,0.8 R_s,,0.84 M_s,-0.04,"['KOI-2617', 'KIC 4915638', '2MASS J19173048+4000041', 'Gaia DR2 2101249188353780480']",,,,,,,,,,,920.387 pc,NaN,289d22m37.311s,40d00m04.1503s,System('Kepler-1291'),[Planet('Kepler-1291 b')],[]
2652,Kepler-736,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-736'),NaN,,G,7,V,5217.0 K,0.81 R_s,,0.86 M_s,0.03,"['KOI-943', 'KIC 9513865', '2MASS J19013391+4610513', 'Gaia DR2 2106546978971754368']",,,,,,,,,,,1034.77 pc,NaN,285d23m28.7955s,46d10m51.3587s,System('Kepler-736'),[Planet('Kepler-736 b')],[]
1695,Kepler-1377,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magH', 'Estimated magJ')",System('Kepler-1377'),NaN,,G,7,V,5218.0 K,0.82 R_s,,0.86 M_s,0.05,"['KOI-2880', 'KIC 9825174', '2MASS J19164690+4639061', 'Gaia DR2 2127755733639236992']",,,,,,13.984,,,,,1183.85 pc,NaN,289d11m43.6365s,46d39m05.9572s,System('Kepler-1377'),[Planet('Kepler-1377 b')],[]
1150,K2-256,Flags(),System('K2-256'),NaN,,G,7,V,5219.0 K,0.78 R_s,,0.84 M_s,-0.1,['Gaia DR2 3693923185982895360'],,15.7,12.912,,13.35,12.82,14.939,,,,580.5 pc,NaN,186d13m37.74s,-2d03m57.3865s,System('K2-256'),[Planet('K2-256 b')],[]
3196,Qatar-4,Flags(),System('Qatar-4'),NaN,12.9 Gyr,G,7,V,5219.0 K,1.115 R_s,,0.954 M_s,0.166,[],,14.69,,,,,13.6,,,,332.2 pc,NaN,4d51m33.45s,44d01m39.5s,System('Qatar-4'),[Planet('Qatar-4 b')],[]
2626,Kepler-711,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-711'),NaN,,G,7,V,5222.0 K,0.8 R_s,,0.84 M_s,-0.04,"['KOI-878', 'KIC 7303253', '2MASS J19495040+4250237', 'Gaia DR2 2078511803294780032']",,,13.2,,13.697,13.061,,,,,635.768 pc,NaN,297d27m35.9895s,42d50m23.6679s,System('Kepler-711'),[Planet('Kepler-711 b')],[]
1505,Kepler-1205,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1205'),NaN,,G,7,V,5226.0 K,0.81 R_s,,0.84 M_s,-0.04,"['KOI-2350', 'KIC 6200235', '2MASS J19210712+4130541', 'Gaia DR2 2101798634930170240']",,,13.409,,13.87,13.262,,,,,712.708 pc,NaN,290d16m46.8735s,41d30m54.1421s,System('Kepler-1205'),[Planet('Kepler-1205 b')],[]
1299,Kepler-1020,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1020'),NaN,,G,7,V,5227.0 K,0.8 R_s,,0.87 M_s,0,"['KOI-1938', 'KIC 9651234', '2MASS J19304141+4622387', 'Gaia DR2 2128262161823652480']",,,,,,,,,,,420.362 pc,NaN,292d40m21.141s,46d22m38.6691s,System('Kepler-1020'),[Planet('Kepler-1020 b')],[]
2131,Kepler-243,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-243'),NaN,,G,7,V,5228.0 K,0.842 R_s,,0.789 M_s,NaN,"['KOI-857', 'KIC 6587280', '2MASS J19002651+4202022', 'Gaia DR2 2104090257679181696']",,,13.191,,13.622,13.06,,,,,808.4 pc,NaN,285d06m37.797s,42d02m02.2047s,System('Kepler-243'),"[Planet('Kepler-243 b'), Planet('Kepler-243 c')]",[]
2911,Kepler-976,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-976'),NaN,,G,7,V,5232.0 K,0.83 R_s,,0.87 M_s,0.07,"['KOI-1846', 'KIC 9886255', '2MASS J19192871+4643469', 'Gaia DR2 2127721958016074368']",,,,,,,,,,,1042.1 pc,NaN,289d52m10.7775s,46d43m46.9712s,System('Kepler-976'),[Planet('Kepler-976 b')],[]
2057,Kepler-176,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-176'),NaN,,G,7,V,5232.0 K,0.891 R_s,,NaN,NaN,"['KOI-520', 'KIC 8037145', '2MASS J19384031+4351117', 'Gaia DR2 2078286197246582016']",,,12.686,,13.097,12.567,,,,,669.36 pc,NaN,294d40m04.77s,43d51m11.7595s,System('Kepler-176'),"[Planet('Kepler-176 c'), Planet('Kepler-176 b'), Planet('Kepler-176 d'), Planet('Kepler-176 e')]",[]
2070,Kepler-189,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-189'),NaN,,G,7,V,5235.0 K,0.75 R_s,,0.824 M_s,NaN,"['KOI-574', 'KIC 8355239', '2MASS J19101553+4418180', 'Gaia DR2 2106137960646125312']",,,12.941,,13.408,12.921,,,,,650.34 pc,NaN,287d33m52.926s,44d18m18.0069s,System('Kepler-189'),"[Planet('Kepler-189 c'), Planet('Kepler-189 b')]",[]
1620,Kepler-1309,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1309'),NaN,,G,7,V,5235.0 K,0.8 R_s,,0.85 M_s,-0.03,"['KOI-2664', 'KIC 5562090', '2MASS J19545645+4045509']",,,,,,,,,,,,NaN,298d44m07.1235s,40d45m50.985s,System('Kepler-1309'),[Planet('Kepler-1309 b')],[]
1613,Kepler-1302,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1302'),NaN,,G,7,V,5236.0 K,0.82 R_s,,0.86 M_s,0.04,"['KOI-2647', 'KIC 11962284', '2MASS J19235741+5018290', 'Gaia DR2 2130136176312202624']",,,13.267,,13.657,13.151,,,,,646.329 pc,NaN,290d59m21.3255s,50d18m29.0164s,System('Kepler-1302'),[Planet('Kepler-1302 b')],[]
1524,Kepler-1222,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1222'),NaN,,G,7,V,5239.0 K,0.8 R_s,,0.84 M_s,-0.04,"['KOI-2399', 'KIC 11461433', '2MASS J19393351+4922471', 'Gaia DR2 2134837069559538176']",,,,,,,,,,,420.239 pc,NaN,294d53m22.62s,49d22m47.1494s,System('Kepler-1222'),[Planet('Kepler-1222 b')],[]
2367,Kepler-477,Flags(),System('Kepler-477'),NaN,,G,7,V,5240.0 K,0.79 R_s,,0.87 M_s,-0.04,"['KOI-163', 'KIC 6851425', '2MASS J19121622+4221193']",,14.53,11.832,,12.274,11.729,13.82,,,,,NaN,288d04m03.3315s,42d21m19.216s,System('Kepler-477'),[Planet('Kepler-477 b')],[]
2864,Kepler-931,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-931'),NaN,,G,7,V,5241.0 K,0.81 R_s,,0.86 M_s,-0.01,"['KOI-1700', 'KIC 7220429', '2MASS J19483183+4246057', 'Gaia DR2 2078696001543253248']",,,,,,,,,,,,NaN,297d07m57.537s,42d46m05.6863s,System('Kepler-931'),[Planet('Kepler-931 b')],[]
2456,Kepler-558,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-558'),NaN,,G,7,V,5242.0 K,0.81 R_s,,0.85 M_s,-0.06,"['KOI-454', 'KIC 7098355', '2MASS J18583789+4239096', 'Gaia DR2 2104251370492901760']",,,13.01,,13.497,12.96,,,,,674.627 pc,NaN,284d39m28.5225s,42d39m09.6943s,System('Kepler-558'),[Planet('Kepler-558 b')],[]
1739,Kepler-1415,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-1415'),NaN,,G,7,V,5267.0 K,0.84 R_s,,0.89 M_s,0.12,"['KOI-3032', 'KIC 10585738', '2MASS J19003765+4752239', 'Gaia DR2 2131541867567734528']",,,13.972,,14.39,13.951,,,,,1075.04 pc,NaN,285d09m24.6585s,47d52m23.966s,System('Kepler-1415'),[Planet('Kepler-1415 b')],[]
164,EPIC 204129699,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('EPIC 204129699'),G7 V,,G,7,V,5280.0 K,0.78 R_s,,0.91 M_s,0.08,"['K2-31', 'TYC 6794-471-1', '2MASS J16214578-2332520', 'Gaia DR2 6050191241556876672']",11.75,11.63,8.942,NaN,9.318,8.866,10.8,9.03,9.07,,110.9 pc,NaN,245d26m26.67s,-23d32m52.2897s,System('EPIC 204129699'),[Planet('EPIC 204129699 b')],[]
2722,Kepler-800,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-800'),NaN,,G,7,V,5315.0 K,0.82 R_s,,0.85 M_s,-0.09,"['KOI-1264', 'KIC 8612847', '2MASS J19061795+4447427', 'Gaia DR2 2106132875405444352']",,,,,,,,,,,1049.43 pc,NaN,286d34m29.2155s,44d47m42.7764s,System('Kepler-800'),[Planet('Kepler-800 b')],[]
2912,Kepler-977,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-977'),NaN,,G,7,V,5315.0 K,0.83 R_s,,0.87 M_s,-0.01,"['KOI-1847', 'KIC 6776401', '2MASS J19260389+4214535', 'Gaia DR2 2101760014585798528']",,,,,,,,,,,578.168 pc,NaN,291d30m58.38s,42d14m53.4412s,System('Kepler-977'),[Planet('Kepler-977 b')],[]
1896,Kepler-1559,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1559'),NaN,,G,7,V,5316.0 K,0.82 R_s,,0.86 M_s,-0.04,"['KOI-4159', 'KIC 6607644', '2MASS J19290877+4204208', 'Gaia DR2 2125705488052032640']",,,,,,,,,,,625.782 pc,NaN,292d17m11.7735s,42d04m20.7821s,System('Kepler-1559'),[Planet('Kepler-1559 b')],[]
139,EPIC 201546283,Flags(),System('EPIC 201546283'),NaN,,G,7,V,5320.0 K,0.85 R_s,,0.89 M_s,0.14,"['K2-27', '2MASS J11260363+0113505', 'Gaia DR2 3798552815560689792']",,,10.79,,11.16,10.7,12.64,,,,251.0 pc,NaN,171d30m54.621s,1d13m50.6635s,System('EPIC 201546283'),[Planet('EPIC 201546283 b')],[]
1377,Kepler-1090,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1090'),NaN,,G,7,V,5321.0 K,0.82 R_s,,0.86 M_s,-0.04,"['KOI-2094', 'KIC 8505920', '2MASS J19423908+4431330', 'Gaia DR2 2079650828617180288']",,,,,,,,,,,879.43 pc,NaN,295d39m46.362s,44d31m32.9373s,System('Kepler-1090'),[Planet('Kepler-1090 b')],[]
2448,Kepler-550,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-550'),NaN,,G,7,V,5322.0 K,0.83 R_s,,0.87 M_s,-0.02,"['KOI-429', 'KIC 10616679', '2MASS J19504805+4751495', 'Gaia DR2 2086414268238649984']",,,,,,,,,,,540.219 pc,NaN,297d42m00.7215s,47d51m49.4956s,System('Kepler-550'),[Planet('Kepler-550 b')],[]
3432,WASP-4,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('WASP-4'),G7V,,G,7,V,5400.0 K,0.89 R_s,,0.86 M_s,-0.07,"['Gaia DR2 6535499658122055552', 'TYC 8017-108-1']",13.45,13.21,10.842,NaN,11.179,10.746,12.5,10.73,10.77,,269.21 pc,NaN,353d33m46.287s,-42d03m41.0494s,System('WASP-4'),[Planet('WASP-4 b')],[]
3447,WASP-64,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('WASP-64'),G7,,G,7,V,5400.0 K,1.03 R_s,,0.98 M_s,-0.08,"['Gaia DR2 5583523425437258240', 'Atakoraka']",13.24,13,11.079,NaN,11.368,10.956,12.29,10.52,10.56,,350.0 pc,NaN,101d06m54.078s,-32d51m30.1787s,System('WASP-64'),[Planet('WASP-64 b')],[]
1397,Kepler-1108,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1108'),NaN,,G,7,V,5406.0 K,0.84 R_s,,0.88 M_s,-0.09,"['KOI-2121', 'KIC 9415108', '2MASS J19441016+4559065', 'Gaia DR2 2080390353264322944']",,,,,,,,,,,784.806 pc,NaN,296d02m32.412s,45d59m06.5549s,System('Kepler-1108'),[Planet('Kepler-1108 b')],[]
503,HD 117207,Flags(),System('HD 117207'),G7IV-V,,G,7,IV,5432.0 K,1.09 R_s,,1.031 M_s,0.27,"['HIP 65808', 'TYC 7272-1998-1', 'CD-34 8913', 'CPD-34 5666', '2MASS J13292114-3534154', 'SAO 204517', 'Gaia DR2 6166183842771027328']",,7.98,5.749,,6.034,5.65,7.25,,,,33.05 pc,NaN,202d20m16.7085s,-35d34m15.5929s,System('HD 117207'),[Planet('HD 117207 b')],[]
1306,Kepler-1027,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB', 'Estimated magK', 'Estimated magH', 'Estimated magJ')",System('Kepler-1027'),NaN,,G,7,V,5436.0 K,0.82 R_s,,0.91 M_s,-0.06,"['KOI-1961', 'KIC 7269493', '2MASS J19101708+4248501', 'Gaia DR2 2102600488143944192']",,,,,,,,,,,409.819 pc,NaN,287d34m16.206s,42d48m50.0917s,System('Kepler-1027'),[Planet('Kepler-1027 b')],[]
2787,Kepler-85,"Flags(timated magI', 'Estimated magM', 'Estimated magU', 'Estimated magL', 'Estimated magV', 'Estimated magN', 'Estimated magB')",System('Kepler-85'),NaN,,G,7,V,5436.0 K,0.893 R_s,,0.941 M_s,NaN,"['KOI-2038', 'KIC 8950568', '2MASS J19235362+4517251', 'Gaia DR2 2127398083121764736']",,,13.192,,13.552,13.083,,,,,804.74 pc,NaN,290d58m24.3825s,45d17m25.0882s,System('Kepler-85'),"[Planet('Kepler-85 b'), Planet('Kepler-85 c'), Planet('Kepler-85 d'), Planet('Kepler-85 e')]",[]
3036,LTT 9779,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('LTT 9779'),G7V,,G,7,V,5443.0 K,0.95 R_s,,0.77 M_s,0.27,"['HIP 117883', 'Gaia DR2 2307504062045842688', 'TYC 8015-1162-1']",10.708,10.468,8.153,NaN,8.446,8.016,9.758,7.988,8.028,,80.62 pc,NaN,358d40m03.1095s,-37d37m40.5235s,System('LTT 9779'),[Planet('LTT 9779 b')],[]
3488,WASP-98,"Flags(timated magU', 'Estimated magL', 'Estimated magM', 'Estimated magB')",System('WASP-98'),G7,3.0 Gyr,G,7,V,5525.0 K,0.7 R_s,,0.69 M_s,-0.6,"['1SWASP J035342.90-341941.7', '2MASS 03534291-3419414', 'Gaia DR2 4859136199796131200']",13.95,13.71,11.295,NaN,11.691,11.284,13,11.23,11.27,,284.1 pc,NaN,58d25m43.809s,-34d19m41.5855s,System('WASP-98'),[Planet('WASP-98 b')],[]
1155,K2-261,Flags(),System('K2-261'),G7IV/V,,G,7,IV,5537.0 K,1.65 R_s,,1.1 M_s,0.36,"['Gaia DR2 3807826337147474176', 'TYC 255-257-1']",,,8.92,,9.337,8.89,10.612,,,,214.58 pc,NaN,163d01m56.6895s,0d29m36.0856s,System('K2-261'),[Planet('K2-261 b')],[]
104,CoRoT-2,"Flags(timated magU', 'Estimated magL', 'Estimated magM')",System('CoRoT-2'),G7V,,G,7,V,5575.0 K,0.902 R_s,,0.97 M_s,NaN,['Gaia DR2 4287820848378092672'],13.518,13.422,10.44,11.49,10.783,10.31,12.568,10.798,10.838,,300.0 pc,NaN,291d46m37.416s,1d23m01.3575s,System('CoRoT-2'),[Planet('CoRoT-2 b')],[]
344,HAT-P-43,Flags(),System('HAT-P-43'),F,5.7 Gyr,F,7,V,5645.0 K,1.104 R_s,,1.048 M_s,0.23,"['2MASS 08354217+1012239', 'Gaia DR2 601321985813952000']",,14.12,11.809,NaN,12.146,11.764,13.36,,,,543.0 pc,NaN,128d55m32.6205s,10d12m23.9238s,System('HAT-P-43'),[Planet('HAT-P-43 b')],[]
